Time [ms], Elem0, Elem1, Elem2, Elem3, Elem4, Elem5, Elem6, Elem7, Elem8, Elem9, Elem10, Elem11, Elem12
15121, 0.000994868, 0.00123736, 0, -0.0809848, 0.000994868, 0.00123736, -0.00104811, -0.0809848, 0.000994868, 0.00123736, -0.00209622, -0.0809848, 0.000994868
15142, 0.00123736, -0.00209622, -0.0809848, 0.000994868, 0.00123736, -0.00209622, -0.0809848, 0.000994868, 0.00123736, -0.00209622, -0.0809848, 0.000994868, 0.00123736
15163, -0.00209622, -0.0809848, 0.000497434, 0, 0, -0.0809848, 0.000994868, 0, 0.00104811, -0.0809848, 0.000994868, 0, 0.00209622
15184, -0.0809848, 0.000994868, 0, 0.00314433, -0.0809848, 0.0014923, 0, 0.00314433, -0.0809848, 0.0014923, 0, 0.00104811, -0.0809848
15205, 0.0014923, 0.00123736, 0.00419245, -0.0809848, 0.0014923, 0.00247472, 0.00104811, -0.0809848, 0.00198974, 0.00123736, 0.00209622, -0.0809848, 0.0014923
15226, 0.00123736, 0.00314433, -0.0809848, 0.0014923, 0.00123736, 0.00314433, -0.0809848, 0.0014923, 0.00123736, 0.00314433, -0.0809848, 0.0014923, 0
15247, 0.00314433, -0.0809848, 0.0014923, 0, 0.00314433, -0.0809848, 0.0014923, 0, 0.00314433, -0.0809848, 0.00248717, 0.00123736, 0.00314433
15268, -0.0809848, 0.00248717, 0.00123736, 0.00314433, -0.0809848, 0.000994868, 0.00123736, -0.00209622, -0.0809848, 0.000994868, 0.00123736, -0.00209622, -0.0809848
15289, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0303435
15310, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627
15331, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649
15352, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823
15372, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383
15392, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0318358, 14.4627
15412, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525
15432, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823
15452, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358
15472, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648
15492, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525
15512, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823
15532, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383
15552, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648
15572, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587
15592, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848
15613, 0.00248717, 0.00123736, 0.00314433, -0.0809848, 0.0029846, 0.00123736, 0.00209622, -0.0944823, 0.0029846, 0.00123736, 0.00209622, -0.0944823, 0.00248717
15633, 0.00123736, 0, -0.0944823, 0.00248717, 0.00123736, 0, -0.0944823, 0.00248717, 0.00371207, -0.00104811, -0.0944823, 0.00248717, 0.00494943
15653, -0.00209622, -0.0944823, 0.00198974, 0.00371207, -0.00314433, -0.0944823, 0.0014923, 0.00247472, -0.00314433, -0.0944823, 0.0014923, 0.00247472, -0.00104811
15673, -0.0944823, 0.0014923, 0.00247472, -0.00104811, -0.0944823, 0.000497434, 0.00123736, -0.00209622, -0.0944823, -0.000497434, 0, -0.00104811, -0.0944823
15693, -0.000497434, 0, -0.00209622, -0.0944823, 0, 0, -0.00104811, -0.0944823, 0, 0, 0, -0.0944823, 0
15713, 0, 0, -0.0944823, 0.000994868, 0.00123736, 0.00104811, -0.0944823, 0.000994868, 0.00123736, 0.00104811, -0.0944823, 0.000994868, 0.00123736
15733, 0.00104811, -0.0944823, 0.000994868, 0.00123736, 0.00104811, -0.0944823, 0.0014923, 0.00123736, 0, -0.0944823, 0.0014923, 0.00123736, 0
15753, -0.0944823, 0.00198974, 0.00123736, 0, -0.0944823, 0.00198974, 0.00123736, 0, -0.0944823, 0.00198974, 0.00123736, 0, -0.0944823
15773, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0303435
15793, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627
15813, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649
15833, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823
15853, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383
15873, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0318358, 14.4627
15893, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525
15913, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823
15933, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358
15953, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648
15973, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525
15993, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823
16013, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383
16033, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648
16053, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587
16073, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848
16093, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846
16113, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605
16113, 0.00198974, 0.00123736, 0, -0.0944823, 0.00198974, 0.00123736, 0.00104811, -0.0944823, 0.0014923, 0.00123736, 0.00209622, -0.0944823, 0.0014923
16133, 0.00123736, 0.00314433, -0.0944823, 0.0014923, 0.00123736, 0.00314433, -0.0944823, 0.0014923, 0.00123736, 0.00314433, -0.0944823, 0.00198974, 0.00371207
16153, 0.00209622, -0.0944823, 0.00198974, 0.00494943, 0.00104811, -0.0944823, 0.00248717, 0.00247472, 0, -0.0944823, 0.00248717, 0.00123736, 0
16173, -0.0944823, 0.00248717, 0.00123736, 0, -0.0944823, 0.00248717, 0.00371207, 0, -0.0944823, 0.0029846, 0.00494943, -0.00104811, -0.0944823
16193, 0.0029846, 0.00371207, -0.00104811, -0.0944823, 0.0029846, 0.00247472, -0.00104811, -0.0944823, 0.0029846, 0.00123736, -0.00104811, -0.0944823, 0.0029846
16213, 0.00123736, -0.00104811, -0.0944823, 0.0029846, 0.00123736, -0.00104811, -0.0944823, 0.00248717, 0.00123736, 0, -0.0944823, 0.00248717, 0.00123736
16233, 0.00104811, -0.0944823, 0.0029846, 0.00123736, 0.00628867, -0.0944823, 0.00348204, 0.00123736, 0.00838489, -0.0944823, 0.00348204, 0.00123736, 0.00838489
16253, -0.0944823, 0.00348204, 0.00123736, 0.00733678, -0.0944823, 0.00248717, 0, 0.00314433, -0.0809848, 0.00248717, 0, 0.00314433, -0.0809848
16273, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0303435
16293, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627
16313, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649
16333, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823
16353, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383
16373, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0318358, 14.4627
16393, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525
16413, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823
16433, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358
16453, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648
16473, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525
16493, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823
16513, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383
16533, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648
16553, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587
16573, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848
16593, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846
16613, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605
16613, 0.00248717, 0, 0.00314433, -0.0809848, 0.00198974, 0, 0.00104811, -0.0809848, 0.00248717, 0.00123736, 0, -0.0809848, 0.00248717
16634, 0.00123736, 0.00104811, -0.0809848, 0.00248717, 0.00123736, 0.00104811, -0.0809848, 0.00248717, 0.00123736, 0.00209622, -0.0809848, 0.00198974, 0.00123736
16655, 0.00524056, -0.0809848, 0.0014923, 0.00123736, 0.00628867, -0.0809848, 0.0014923, 0, 0.00419245, -0.0809848, 0.00198974, 0, 0.00314433
16676, -0.0809848, 0.00198974, 0, 0.00314433, -0.0809848, 0.00198974, 0, 0.00209622, -0.0809848, 0.00198974, 0, -0.00104811, -0.0809848
16697, 0.00198974, 0, -0.00209622, -0.0809848, 0.0014923, 0, 0, -0.0809848, 0.0014923, 0, 0.00104811, -0.0809848, 0.0014923
16718, 0, 0.00104811, -0.0809848, 0.0014923, 0.00123736, 0.00104811, -0.0809848, 0.00248717, 0.00123736, 0.00104811, -0.0809848, 0.00198974, 0.00123736
16739, 0.00209622, -0.0809848, 0.00248717, 0, 0.00209622, -0.0809848, 0.0029846, 0, 0.00314433, -0.0809848, 0.0029846, 0, 0.00314433
16760, -0.0809848, 0.0029846, 0, -0.00104811, -0.0809848, 0.0029846, 0, -0.00209622, -0.0809848, 0.0029846, 0, -0.00209622, -0.0809848
16781, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0303435
16801, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627
16821, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649
16841, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823
16861, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383
16881, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0318358, 14.4627
16901, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525
16921, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823
16941, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358
16961, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648
16981, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525
17001, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823
17021, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383
17041, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648
17061, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587
17081, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848
17101, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846
17121, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605
17121, 0.0029846, 0, -0.00209622, -0.0809848, 0.00198974, 0, -0.00419245, -0.0809848, 0.00198974, 0.00247472, -0.00524056, -0.0809848, 0.0014923
17141, 0.00371207, -0.00628867, -0.0809848, 0.000994868, 0.00123736, -0.00524056, -0.0809848, 0.000497434, 0, -0.00524056, -0.0809848, 0.000497434, 0.00123736
17161, -0.00314433, -0.0809848, 0.000497434, 0.00123736, -0.00314433, -0.0809848, 0.0014923, 0.00247472, -0.00209622, -0.0809848, 0.00198974, 0.00123736, 0
17181, -0.0809848, 0.00248717, 0.00123736, 0.00104811, -0.0809848, 0.00248717, 0.00123736, 0.00314433, -0.0809848, 0.00198974, 0.00123736, 0.00419245, -0.0809848
17201, 0.00198974, 0.00123736, 0.00314433, -0.0809848, 0.0029846, 0.00123736, 0.00314433, -0.0809848, 0.00348204, 0.00247472, 0.00314433, -0.0809848, 0.0029846
17221, 0.00247472, 0.00314433, -0.0809848, 0.00248717, 0.00123736, 0.00104811, -0.0809848, 0.00248717, 0.00123736, 0.00209622, -0.0809848, 0.00248717, 0.00247472
17241, 0.00314433, -0.0809848, 0.00248717, 0.00247472, 0.00314433, -0.0809848, 0.00248717, 0.00247472, 0.00314433, -0.0809848, 0.00248717, 0.00123736, 0.00314433
17261, -0.0944823, 0.00348204, 0.00123736, 0.00314433, -0.0944823, 0.00397947, 0.00247472, 0.00419245, -0.0944823, 0.00397947, 0.00247472, 0.00419245, -0.0944823
17281, 0.00397947, 0.00247472, 0.00419245, -0.0944823, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0303435
17301, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627
17321, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649
17341, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823
17361, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383
17381, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0318358, 14.4627
17401, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525
17421, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823
17441, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358
17461, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648
17481, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525
17501, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823
17521, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383
17541, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648
17561, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587
17581, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848
17601, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846
17621, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605
17641, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.968, -0.0809848, -0.029846, 14.4605, 16.968
